opta_id,full_name,birth_date,country,soccRole,position,team,games,mins_played,touches,xG,npxG,opxG,opshots,opgoals,goals,xA,opxA,xOVA,xA_received,xT,xT_pass,xT_carry,xT_from_passes_received,xg_blocked,xg_against_team
539223,Nicolò Bertola,2003-03-23,Italy,CB,Defender,Spezia,2,33,22.0,0.0182199,0.0182199,0.0182199199,1.0,0.0,0.0,0.0008606999999999999,0.0008606999999999999,0.0187717,0.00030890000000000003,0.0119506,0.0048256,0.007125,-0.0038373,0.0,0.6307152
544883,Mattia Zanotti,2003-01-11,Italy,FB,Defender,Internazionale,1,8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675618,0.0674055,0.0395388,0.0278667,0.0417815,0.0376473,0.0041342,0.0345947,0.0,0.0
547065,Petar Zovko,2002-03-25,Bosnia and Herzegovina,GK,Goalkeeper,Spezia,1,28,12.0,,0.0,0.0,0.0,0.0,0.0,0.0005123,0.0004611,0.0002849,0.0001762,0.0018206,0.0013856,0.000435,-0.0012291,0.0,0.2139846
548652,Gerard Yepes,2002-08-25,Spain,CM,Midfielder,Sampdoria,4,17,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008594000000000001,0.0085412,0.0074237999999999995,0.0011174000000000002,0.0352292,0.0332984,0.0019308,-0.0032093,0.0,0.4602818
550090,Diego Coppola,2003-12-28,Italy,CB,Defender,Verona,4,249,130.0,0.0650632,0.0650632,0.0,0.0,0.0,0.0,0.0148436,0.0148436,-0.012301699999999999,0.0922085,0.1277717,0.10950689999999999,0.018264799999999998,-0.0637693,0.0928168,5.580270499999999
551184,Tommaso De Nipoti,2003-07-23,Italy,FW,Forward,Atalanta,1,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37e-05,5.37e-05,-0.0004196,0.0004733,-0.0009312,-0.0009312,0.0,0.0100112,0.0,0.0
554232,Nicola Bagnolini,2004-03-14,Italy,GK,Goalkeeper,Bologna,1,2,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347989,0.0872633
557021,Felix Afena-Gyan,2003-01-19,Ghana,FW,Forward,Roma,17,664,324.0,1.7844326,1.7844326,1.5553275179,13.0,2.0,2.0,0.2245887,0.22417399999999998,0.7154563,1.2929905,0.3972424,-0.0430746,0.440317,1.3113254,0.0,8.7788887
558973,Cristian Volpato,2003-11-15,Italy,CAM,Midfielder,Roma,3,36,34.0,0.3101378,0.3101378,0.0,0.0,0.0,1.0,0.1763808,0.1763808,0.35270169999999995,0.133817,0.004817200000000001,0.0065436,-0.0017263999999999995,-0.037503299999999996,0.0,0.0672989
561076,Filippo Distefano,2003-08-28,Italy,FW,Forward,Fiorentina,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62e-05,9.62e-05,-2.53e-05,0.0001215,-0.0049964,-0.0049964,0.0,-0.0025207,0.0,0.0647822
564113,Andrei Motoc,2002-04-13,Moldova,DMC,Defender,Salernitana,1,90,38.0,0.0142718,0.0142718,0.0,0.0,0.0,0.0,0.0109839,0.0108788,0.0239363,0.0012143,0.0216921,0.0229881,-0.001296,-0.0147398,0.1268673,2.1028712
564115,Alessandro Russo,2003-09-06,Italy,CM,Midfielder,Salernitana,1,28,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030165,0.0030165,-0.0030653,0.0060818,0.0109134,0.0038797,0.0070337,0.0121872,0.0,0.8020994
564149,Christos Kourfalidis,2002-11-11,Greece,CM,Midfielder,Cagliari,2,17,16.0,0.2832347,0.2832347,0.2832347453,1.0,0.0,0.0,0.0059929,0.0059929,0.2245151,0.06471239999999999,-0.0046825,-0.0095543,0.0048718,0.07913400000000001,0.0,0.1455547
565506,Mario Perrone,2003-02-06,Italy,CB,Defender,Salernitana,1,13,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006192,0.0004308,-8.74e-05,0.0005182,0.0035534,0.0035534,0.0,-0.0092259,0.0,0.1352097
565562,Riccardo Stivanello,2004-04-24,Italy,CB,Defender,Bologna,1,45,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009461,0.0009461,0.0005582,0.000388,0.0127955,0.0124045,0.000391,-0.0088658,0.1165412,0.461917
565895,Riccardo Pinzi,2003-08-17,Italy,CM,Midfielder,Udinese,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3e-05,9.3e-05,0.0,0.0,0.0,0.0019943,0.0,0.0689887
566041,Dimitrios Keramitsis,2004-07-01,Greece,CB,Defender,Roma,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573202,Moustapha Cissé,2003-09-14,Guinea,FW,Forward,Atalanta,3,35,23.0,0.5700364,0.5700364,0.5208267719,2.0,1.0,1.0,0.0065691,0.0065691,0.2571982,0.3194071,0.1194707,-0.0006044000000000015,0.1200751,0.1359074,0.0,0.4752292
579149,Simone Pafundi,2006-03-14,Italy,CM,Midfielder,Udinese,1,22,13.0,0.0710364,0.0710364,0.0710363537,1.0,0.0,0.0,0.0016053,0.0016053,0.0640283,0.0086134,0.0083341,-0.0002088,0.0085429,0.0335809,0.0,1.0133952
580517,Patrick Thomas Leal,2003-02-21,USA,CM,Midfielder,Venezia,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
