,opta_id,game_id,team_id,opp_team_id,home_away,match_day,full_name,birth_date,country,soccRole,team,opponent_team,mins_played,touches,xG,npxG,opxG,goals,npgoals,opgoals,shots,npshots,opshots,xGoT,xA,opxA,xOVA,xT,xT_from_passes,xT_from_carries,xT_from_passes_received,xg_blocked,xg_against_team
7139,140200,2229136,129,125.0,a,24,Thomas Strakosha,1995-03-19,Albania,GK,Lazio,Fiorentina,90,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004983,0.0049318,0.0026066,0.0524477,0.0482533,0.0041944,-0.0205527,0.3841475,0.870377
7140,106461,2229136,129,125.0,a,24,Patric,1993-04-17,Spain,CB,Lazio,Fiorentina,90,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118197,0.0115681,0.0077729,0.0111644,0.0060946,0.0050698,-0.0256214,0.0,0.870377
7141,169107,2229136,129,125.0,a,24,Adam Marusic,1992-10-17,Montenegro,FB,Lazio,Fiorentina,90,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045189,0.0035295,0.000948,0.0286787,0.0288429,-0.0001642,-0.0254121,0.0,0.870377
7142,156323,2229136,129,125.0,a,24,Manuel Lazzari,1993-11-29,Italy,FB,Lazio,Fiorentina,69,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289353,0.0284591,0.004719,0.016985,-0.0048925,0.0218775,0.0372299,0.0,0.673471
7143,215510,2229136,129,125.0,a,24,Luiz Felipe,1997-03-22,Italy,CB,Lazio,Fiorentina,90,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036119,0.0360684,0.0191621,0.0932125,0.0883846,0.0048279,-0.0490658,0.0,0.870377
7144,82451,2229136,129,125.0,a,24,Luis Alberto,1992-09-28,Spain,CM,Lazio,Fiorentina,76,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006465,0.1184184,0.0905863,0.1002672,0.0656968,0.0345704,-0.008414,0.0,0.7244523
7145,180793,2229136,129,125.0,a,24,Sergej Milinkovic-Savic,1995-02-27,Serbia,CM,Lazio,Fiorentina,90,65.0,0.6212507,0.6212507,0.3512367,1.0,0.0,1.0,2.0,2.0,1.0,0.3927451,0.0332051,0.0331504,0.4460364,0.0140335,0.0220024,-0.0079689,0.2619365,0.0,0.870377
7146,43191,2229136,129,125.0,a,24,Lucas Leiva,1987-01-09,Brazil,CM,Lazio,Fiorentina,59,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054715,0.0054715,0.002168,-0.0154413,-0.016791,0.0013497,0.0031954,0.0,0.6259906
7147,157008,2229136,129,125.0,a,24,Mattia Zaccagni,1995-06-16,Italy,WAM,Lazio,Fiorentina,90,34.0,0.3812439,0.3812439,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1182692,0.1182692,0.4946055,0.1602743,0.1403144,0.0199599,0.0301015,0.0,0.870377
7148,49579,2229136,129,125.0,a,24,Pedro,1987-07-28,Spain,WAM,Lazio,Fiorentina,59,25.0,0.3310545,0.3310545,0.1340636,0.0,0.0,0.0,3.0,3.0,2.0,0.496037,0.0143581,0.0143581,0.3027191,0.0665409,0.0208774,0.0456635,0.0495282,0.0,0.6259906
7149,59046,2229136,129,125.0,a,24,Ciro Immobile,1990-02-20,Italy,FW,Lazio,Fiorentina,90,46.0,0.6172918,0.6172918,0.6172918,1.0,0.0,1.0,4.0,4.0,4.0,1.0229133,0.0524764,0.0524764,0.5058895,0.1672157,0.0034929,0.1637228,0.1433096,0.0,0.870377
7150,107363,2229136,129,125.0,a,24,Elseid Hysaj,1994-02-02,Albania,FB,Lazio,Fiorentina,21,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004487,0.0004487,-2.5e-05,0.0066581,0.0056627,0.0009954,-0.0032903,0.0,0.2443864
7151,130963,2229136,129,125.0,a,24,Danilo Cataldi,1994-08-06,Italy,CM,Lazio,Fiorentina,31,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010328,0.0007701,9.65e-05,0.0054427,0.0054427,0.0,0.0043572,0.0152048,0.2443864
7152,212851,2229136,129,125.0,a,24,Toma Basic,1996-11-25,Croatia,CM,Lazio,Fiorentina,14,9.0,0.9791839,0.9791839,0.9791839,0.0,0.0,0.0,2.0,2.0,2.0,0.4920816,0.000229,0.000229,0.7768217,-0.0014322,-0.0023442,0.000912,0.1155466,0.0,0.1459247
7153,101537,2229136,129,125.0,a,24,Felipe Anderson,1993-04-15,Brazil,WAM,Lazio,Fiorentina,31,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064113,0.2064113,0.2052431,0.1582837,0.1173235,0.0409602,0.0170172,0.0,0.2443864
7154,18383,2229137,127,120.0,h,24,Samir Handanovic,1984-07-14,Slovenia,GK,Internazionale,Milan,90,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030904,0.0307974,0.0201749,0.0531792,0.0530449,0.0001343,-0.0095603,0.0138542,1.059837
7155,78140,2229137,127,120.0,h,24,Stefan de Vrij,1992-02-05,Netherlands,CB,Internazionale,Milan,90,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033825,0.0033825,0.0024198,0.0417919,0.0325588,0.0092331,-0.0126039,0.0,1.059837
7156,112065,2229137,127,120.0,h,24,Milan Skriniar,1995-02-11,Slovakia,CB,Internazionale,Milan,90,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018642,0.0017059,-0.0285722,0.0095284,0.0069461,0.0025823,0.0267623,0.0,1.059837
7157,215977,2229137,127,120.0,h,24,Alessandro Bastoni,1999-04-13,Italy,CB,Internazionale,Milan,89,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127127,0.0126438,0.009412,0.0627108,0.0471247,0.0155861,-0.0041127,0.1025537,1.059837
7158,45034,2229137,127,120.0,h,24,Ivan Perisic,1989-02-02,Croatia,FB,Internazionale,Milan,70,47.0,0.0809624,0.0809624,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.1983598,0.036711,0.0364573,0.0418973,0.105033,0.0903455,0.0146875,0.0397352,0.0,0.3574191
7159,94425,2229137,127,120.0,h,24,Marcelo Brozovic,1992-11-16,Croatia,CM,Internazionale,Milan,82,60.0,0.181521,0.181521,0.181521,0.0,0.0,0.0,1.0,1.0,1.0,0.0993495,0.0504515,0.0501147,0.2196718,0.0877459,0.0632135,0.0245324,0.0067855,0.0,1.059837
7160,111732,2229137,127,120.0,h,24,Hakan Çalhanoglu,1994-02-08,Turkey,CM,Internazionale,Milan,73,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285548,0.0522762,0.0246416,0.0431561,0.0411996,0.0019565,-0.1255434,0.0332814,0.4460932
7161,171384,2229137,127,120.0,h,24,Nicolò Barella,1997-02-07,Italy,CM,Internazionale,Milan,90,53.0,0.0941362,0.0941362,0.0941362,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.1290404,0.1290404,0.1631509,0.204533,0.1890949,0.0154381,0.027414,0.0,1.059837
7162,199432,2229137,127,120.0,h,24,Denzel Dumfries,1996-04-18,Netherlands,FB,Internazionale,Milan,90,54.0,0.3594077,0.3594077,0.3594077,0.0,0.0,0.0,1.0,1.0,1.0,0.2779959,0.0261913,0.0239674,0.3220195,0.0338284,-0.0982698,0.1320982,0.0610891,0.0139376,1.059837
7163,209737,2229137,127,120.0,h,24,Lautaro Martínez,1997-08-22,Argentina,FW,Internazionale,Milan,70,28.0,0.1735562,0.1735562,0.1735562,0.0,0.0,0.0,3.0,3.0,3.0,0.0182959,0.1048663,0.1048663,0.0323493,0.0597797,0.054714,0.0050657,0.1966126,0.0,0.3574191
7164,42544,2229137,127,120.0,h,24,Edin Dzeko,1986-03-17,Bosnia and Herzegovina,FW,Internazionale,Milan,90,48.0,0.1692169,0.1692169,0.0956808,0.0,0.0,0.0,2.0,2.0,1.0,0.1619694,0.1491426,0.1491426,0.1836325,0.1033543,0.0400379,0.0633164,0.2694805,0.0,1.059837
7165,42565,2229137,127,120.0,h,24,Arturo Vidal,1987-05-22,Chile,CM,Internazionale,Milan,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014603,0.0014099,0.0006039,0.0040186,0.002781,0.0012376,0.0067964,0.0,0.7024178
7166,148215,2229137,127,120.0,h,24,Matías Vecino,1991-08-24,Uruguay,CM,Internazionale,Milan,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002312,0.0002312,-0.0249827,0.0033328,0.0042386,-0.0009058,0.138516,0.0,0.0
7167,161919,2229137,127,120.0,h,24,Federico Dimarco,1997-11-10,Italy,CB,Internazionale,Milan,20,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037858,0.0282758,0.0270125,0.1463668,0.1466371,-0.0002703,0.0049007,0.0,0.7024178
7168,37265,2229137,127,120.0,h,24,Alexis Sánchez,1988-12-19,Chile,FW,Internazionale,Milan,20,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022924,0.0022924,-0.0032548,0.0131819,0.0122947,0.0008872,0.0186937,0.0,0.7024178
7169,40002,2229137,127,120.0,h,24,Matteo Darmian,1989-12-02,Italy,FB,Internazionale,Milan,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003679,0.0001464,-0.0002086,0.0093625,0.0041143,0.0052482,-0.0032053,0.0,0.0
7170,129487,2229137,120,127.0,a,24,Mike Maignan,1995-07-03,France,GK,Milan,Internazionale,90,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013541,0.013541,0.0125194,0.0502179,0.0474995,0.0027184,-0.0048778,0.6653435,1.0588005
7171,161918,2229137,120,127.0,a,24,Davide Calabria,1996-12-06,Italy,FB,Milan,Internazionale,90,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572331,0.0568274,0.0478344,0.1831811,0.1638509,0.0193302,-0.0220966,0.0,1.0588005
7172,222784,2229137,120,127.0,a,24,Theo Hernández,1997-10-06,France,FB,Milan,Internazionale,89,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634281,0.1625829,0.1491842,0.1991213,0.1603234,0.0387979,0.0235876,0.0,1.0588005
7173,126551,2229137,120,127.0,a,24,Alessio Romagnoli,1995-01-12,Italy,CB,Milan,Internazionale,90,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105352,0.0092865,0.0064978,0.0181011,0.0184632,-0.0003621,-0.0040208,0.0245592,1.0588005
7174,466041,2229137,120,127.0,a,24,Pierre Kalulu,2000-06-05,France,CB,Milan,Internazionale,90,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071043,0.0070538,0.0021617,0.0581246,0.032092,0.0260326,-0.0416781,0.1327773,1.0588005
7175,173181,2229137,120,127.0,a,24,Franck Kessie,1996-12-19,Côte d'Ivoire,CM,Milan,Internazionale,58,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047893,0.0047893,-0.0026794,-0.0191488,-0.0156204,-0.0035284,0.0265825,0.0,0.9987193
7176,202041,2229137,120,127.0,a,24,Ismaël Bennacer,1997-12-01,Algeria,CM,Milan,Internazionale,80,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222984,0.0222984,0.0123549,0.0438852,0.0207643,0.0231209,-0.0293732,0.0855811,1.0588005
7177,216065,2229137,120,127.0,a,24,Rafael Leão,1999-06-10,Portugal,WAM,Milan,Internazionale,90,39.0,0.2824664,0.2824664,0.2824664,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0169368,0.0167987,0.024342,0.0507659,0.0048402,0.0459257,0.1666087,0.0,1.0588005
7178,432422,2229137,120,127.0,a,24,Sandro Tonali,2000-05-08,Italy,CM,Milan,Internazionale,90,58.0,0.0610732,0.0610732,0.0277918,0.0,0.0,0.0,3.0,3.0,2.0,0.0153576,0.1524241,0.0618188,0.078062,0.0798992,0.073188,0.0067112,0.0022178,0.0,1.0588005
7179,437746,2229137,120,127.0,a,24,Alexis Saelemaekers,1999-06-27,Belgium,WAM,Milan,Internazionale,45,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645935,0.0645935,0.0501029,-0.0050722,-0.0160892,0.011017,0.0137298,0.0,0.9030385
7180,44346,2229137,120,127.0,a,24,Olivier Giroud,1986-09-30,France,FW,Milan,Internazionale,90,29.0,0.6137437,0.6137437,0.6137437,2.0,0.0,2.0,2.0,2.0,2.0,1.4412446,0.0060342,0.0060342,0.465562,-0.0486047,-0.0501875,0.0015828,0.1732613,0.0,1.0588005
7181,216183,2229137,120,127.0,a,24,Brahim Díaz,1999-08-03,Spain,CAM,Milan,Internazionale,32,25.0,0.0886741,0.0886741,0.0886741,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0573566,0.0573566,0.0874459,0.0665808,0.0233655,0.0432153,0.0913169,0.0,0.0600812
7182,432070,2229137,120,127.0,a,24,Junior Messias,1991-05-13,Brazil,WAM,Milan,Internazionale,45,18.0,0.0138796,0.0138796,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0038657,0.0038657,0.0150689,0.0016017,0.0001741,0.0014276,0.0304599,0.0,0.155762
7183,155748,2229137,120,127.0,a,24,Rade Krunic,1993-10-07,Bosnia and Herzegovina,CAM,Milan,Internazionale,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001303,0.0001303,4.35e-05,0.0016395,0.0004216,0.0012179,-0.0010887,0.0,0.0
7184,59936,2229138,128,126.0,h,24,Wojciech Szczesny,1990-04-18,Poland,GK,Juventus,Verona,90,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035648,0.0035648,0.0017453,0.0421615,0.0404846,0.0016769,-0.0216743,0.0220492,0.4680106
7185,18102,2229138,128,126.0,h,24,Giorgio Chiellini,1984-08-14,Italy,CB,Juventus,Verona,75,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147204,0.0146442,0.0058579,0.0553193,0.0327904,0.0225289,-0.0133939,0.0549579,0.2287821
7186,209365,2229138,128,126.0,h,24,Matthijs de Ligt,1999-08-12,Netherlands,CB,Juventus,Verona,90,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032868,0.0031188,0.0010378,0.0021131,-0.0002068,0.0023199,-0.030823,0.0529648,0.4680106
7187,107013,2229138,128,126.0,h,24,Mattia De Sciglio,1992-10-20,Italy,FB,Juventus,Verona,90,62.0,0.0209681,0.0209681,0.0209681,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0080036,0.0041932,0.019777,0.0309249,0.0244722,0.0064527,0.0096117,0.0,0.4680106
7188,100180,2229138,128,126.0,h,24,Danilo,1991-07-15,Brazil,FB,Juventus,Verona,90,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723407,0.071805,0.0583777,0.0722213,0.0536897,0.0185316,-0.0116849,0.0,0.4680106
7189,212701,2229138,128,126.0,h,24,Denis Zakaria,1996-11-20,Switzerland,CM,Juventus,Verona,83,37.0,0.3645164,0.3645164,0.3645164,1.0,0.0,1.0,1.0,1.0,1.0,0.40788,0.0612413,0.0612413,0.1996954,0.1808019,0.0955635,0.0852384,0.0359191,0.0137845,0.3168783
7190,204043,2229138,128,126.0,h,24,Arthur,1996-08-12,Brazil,CM,Juventus,Verona,90,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344054,0.034141,0.0287608,0.0253228,0.0261543,-0.0008315,-0.0069542,0.0,0.4680106
7191,120743,2229138,128,126.0,h,24,Adrien Rabiot,1995-04-03,France,WAM,Juventus,Verona,90,55.0,0.2122799,0.2122799,0.2122799,0.0,0.0,0.0,1.0,1.0,1.0,0.413736,0.0169712,0.0169712,0.2252982,0.0279776,0.0150537,0.0129239,0.0260839,0.0,0.4680106
7192,225479,2229138,128,126.0,h,24,Dusan Vlahovic,2000-01-28,Serbia,FW,Juventus,Verona,90,43.0,0.9118444,0.9118444,0.9118444,1.0,0.0,1.0,5.0,5.0,5.0,0.9442615,0.013846,0.0128249,0.5357548,0.048759,0.0124228,0.0363362,0.4375763,0.0,0.4680106
7193,88482,2229138,128,126.0,h,24,Álvaro Morata,1992-10-23,Spain,FW,Juventus,Verona,83,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546314,0.3546314,0.3162403,0.262073,0.2328225,0.0292505,0.0569811,0.0,0.3168783
7194,120638,2229138,128,126.0,h,24,Paulo Dybala,1993-11-15,Argentina,FW,Juventus,Verona,75,57.0,0.1141576,0.1141576,0.1141576,0.0,0.0,0.0,1.0,1.0,1.0,0.0981499,0.1662517,0.1648243,0.241063,0.0972252,0.0661461,0.0310791,0.061109,0.0,0.2287821
7195,150710,2229138,128,126.0,h,24,Daniele Rugani,1994-07-29,Italy,CB,Juventus,Verona,15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001964,0.0001964,5.57e-05,-0.0026599,-0.0026599,0.0,-0.0048467,0.077512,0.2392285
7196,242058,2229138,128,126.0,h,24,Moise Kean,2000-02-28,Italy,FW,Juventus,Verona,7,3.0,0.1168695,0.1168695,0.1168695,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0002243,0.0002243,0.1085049,0.0156482,0.0013886,0.0142596,0.0076811,0.0,0.1511322
7197,241519,2229138,128,126.0,h,24,Weston McKennie,1998-08-28,USA,CM,Juventus,Verona,7,12.0,0.0966325,0.0966325,0.0966325,0.0,0.0,0.0,1.0,1.0,1.0,0.5329406,0.0006541,0.0006541,0.0711649,0.0236844,-0.0032145,0.0268989,0.0558113,0.0,0.1511322
7198,66733,2229138,128,126.0,h,24,Juan Cuadrado,1988-05-26,Colombia,WAM,Juventus,Verona,15,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029592,0.0291218,0.0185668,0.0550407,0.0495801,0.0054606,0.0307289,0.0,0.2392285
7199,156245,2229138,126,128.0,a,24,Lorenzo Montipò,1996-02-20,Italy,GK,Verona,Juventus,90,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013998,0.0013998,0.0003319,0.0202029,0.0205552,-0.0003523,-0.0286569,0.6145066,1.8372685
7200,118888,2229138,126,128.0,a,24,Koray Günter,1994-08-16,Germany,CB,Verona,Juventus,90,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875531,0.0875531,0.0529356,0.1316542,0.1199763,0.0116779,-0.0013434,0.0,1.8372685
7201,244453,2229138,126,128.0,a,24,Nicolò Casale,1998-02-14,Italy,CB,Verona,Juventus,84,56.0,0.0529648,0.0529648,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0061648,0.0061648,-0.0164335,0.0589658,0.0292834,0.0296824,0.029403,0.0,1.5535157
7202,90557,2229138,126,128.0,a,24,Federico Ceccherini,1992-05-11,Italy,CB,Verona,Juventus,72,56.0,0.0242147,0.0242147,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0110379,0.0107668,-0.0158842,0.0083331,-0.0034925,0.0118256,0.0360491,0.0,1.4598117
7203,57012,2229138,126,128.0,a,24,Darko Lazovic,1990-09-15,Serbia,FB,Verona,Juventus,90,82.0,0.1320008,0.1320008,0.1172429,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.1018215,0.1013195,0.2157181,0.2642058,0.1427447,0.1214611,0.0405395,0.0,1.8372685
7204,222467,2229138,126,128.0,a,24,Fabio Depaoli,1997-04-24,Italy,FB,Verona,Juventus,90,59.0,0.0607645,0.0607645,0.0607645,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0455327,0.0448844,0.065139,0.0891264,0.0839128,0.0052136,-0.0261131,0.0,1.8372685
7205,19620,2229138,126,128.0,a,24,Miguel Veloso,1986-05-11,Portugal,CM,Verona,Juventus,45,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012088,0.0058518,-0.0069291,0.0102078,-0.003121,0.0133288,0.000415,0.0,0.7688579
7206,430848,2229138,126,128.0,a,24,Ivan Ilic,2001-03-17,Serbia,CM,Verona,Juventus,84,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318433,0.0309445,0.0194529,0.0698068,0.0295582,0.0402486,-0.0253826,0.0,1.5535157
7207,218784,2229138,126,128.0,a,24,Antonín Barak,1994-12-03,Czech Republic,CAM,Verona,Juventus,72,50.0,0.0307433,0.0307433,0.0307433,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0213439,0.0213439,0.0133946,0.0648131,-0.0039003,0.0687134,0.0326108,0.0,1.4598117
7208,152338,2229138,126,128.0,a,24,Adrien Tameze,1994-02-04,France,CM,Verona,Juventus,90,71.0,0.0404296,0.0404296,0.010564,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0086362,0.0085856,0.0218225,0.0356708,-0.006609,0.0422798,0.1299422,0.0,1.8372685
7209,192905,2229138,126,128.0,a,24,Kevin Lasagna,1992-08-10,Italy,CAM,Verona,Juventus,90,25.0,0.0963609,0.0963609,0.0963609,0.0,0.0,0.0,2.0,2.0,2.0,0.0224392,0.0237724,0.0237724,0.0549708,-0.0590523,-0.0612578,0.0022055,0.1283346,0.0,1.8372685
7210,222786,2229138,126,128.0,a,24,Panagiotis Retsos,1998-08-09,Greece,FB,Verona,Juventus,18,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255754,0.0254793,0.0237331,0.0373816,0.0215368,0.0158448,0.0094783,0.0,0.3774568
7211,437537,2229138,126,128.0,a,24,Mateusz Praszelik,2000-09-26,Poland,CAM,Verona,Juventus,6,9.0,0.0167475,0.0167475,0.0167475,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0008846,0.0008846,0.0159934,0.0241856,0.0013395,0.0228461,0.0084189,0.0,0.3774568
7212,455774,2229138,126,128.0,a,24,Bosko Sutalo,2000-01-01,Croatia,CB,Verona,Juventus,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002802,0.0002195,-6.35e-05,0.003912,0.0018509,0.0020611,-0.001693,0.0,0.3774568
7213,50401,2229138,126,128.0,a,24,Nikola Kalinic,1988-01-05,Croatia,FW,Verona,Juventus,18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207748,0.0207748,0.0071202,-0.0041648,-0.0042039,3.91e-05,0.0473701,0.0,0.3774568
7214,149260,2229138,126,128.0,a,24,Daniel Bessa,1993-01-14,Italy,CAM,Verona,Juventus,45,42.0,0.0137845,0.0137845,0.0137845,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0212898,0.0212023,0.0156571,0.0754449,0.0606456,0.0147993,0.0419515,0.0,1.0684106
7215,38533,2229139,121,990.0,h,24,Rui Patrício,1988-02-15,Portugal,GK,Roma,Genoa,90,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027572,0.002026,0.0010567,0.0212669,0.02217,-0.0009031,-0.0065004,0.0896002,0.5415145
7216,198374,2229139,121,990.0,h,24,Gianluca Mancini,1996-04-17,Italy,CB,Roma,Genoa,90,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083301,0.1081963,0.092021,0.2362379,0.2116769,0.024561,-0.0137663,0.0,0.5415145
7217,430788,2229139,121,990.0,h,24,Ibañez,1998-11-23,Brazil,CB,Roma,Genoa,90,79.0,0.0740161,0.0740161,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0778345,0.0770617,0.0248431,0.143188,0.1280223,0.0151657,-0.0133643,0.044217,0.5415145
7218,55909,2229139,121,990.0,h,24,Chris Smalling,1989-11-22,England,CB,Roma,Genoa,90,65.0,0.4169171,0.4169171,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0062918,0.0051546,0.1496394,0.021262,0.02165,-0.000388,-0.0095344,0.2491332,0.5415145
7219,109511,2229139,121,990.0,h,24,Bryan Cristante,1995-03-03,Italy,CM,Roma,Genoa,90,91.0,0.0286504,0.0286504,0.0286504,0.0,0.0,0.0,1.0,1.0,1.0,0.0161071,0.0507891,0.0505223,0.056413,0.1253346,0.0999864,0.0253482,-0.0034622,0.0,0.5415145
7220,186665,2229139,121,990.0,h,24,Rick Karsdorp,1995-02-11,Netherlands,FB,Roma,Genoa,71,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291368,0.3281051,0.2733236,0.1732568,0.1491296,0.0241272,0.0439111,0.0,0.5415145
7221,154043,2229139,121,990.0,h,24,Ainsley Maitland-Niles,1997-08-29,England,FB,Roma,Genoa,57,47.0,0.0696365,0.0696365,0.0696365,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.012334,0.0116709,0.0049932,0.0166335,0.0071127,0.0095208,0.0415296,0.0,0.4972976
7222,78638,2229139,121,990.0,h,24,Sérgio Oliveira,1992-06-02,Portugal,CM,Roma,Genoa,57,46.0,0.0835293,0.0835293,0.0604664,0.0,0.0,0.0,2.0,2.0,1.0,0.0345065,0.2456835,0.1269112,0.0760726,0.0570548,0.0319955,0.0250593,0.1032237,0.0,0.4972976
7223,245414,2229139,121,990.0,h,24,Nicolò Zaniolo,1999-07-02,Italy,WAM,Roma,Genoa,89,43.0,0.2079945,0.2079945,0.2079945,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.2920806,0.1366381,0.0026212,0.1624181,0.1228905,0.0395276,0.1964518,0.0,0.5415145
7224,173879,2229139,121,990.0,h,24,Tammy Abraham,1997-10-02,England,FW,Roma,Genoa,90,40.0,0.1697239,0.1697239,0.1432571,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0725013,0.0725013,-0.0979129,0.0508053,0.0440908,0.0067145,0.1995861,0.0,0.5415145
7225,57249,2229139,121,990.0,h,24,Henrikh Mkhitaryan,1989-01-21,Armenia,WAM,Roma,Genoa,90,71.0,0.1658347,0.1658347,0.1658347,0.0,0.0,0.0,3.0,3.0,3.0,0.051978,0.0320345,0.0317658,0.0909946,0.0597385,0.0089927,0.0507458,0.1499287,0.0,0.5415145
7226,557021,2229139,121,990.0,h,24,Felix Afena-Gyan,2003-01-19,Ghana,CAM,Roma,Genoa,33,22.0,0.0679186,0.0679186,0.0679186,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.012239,0.0119598,0.0014426,0.0041897,-0.020769,0.0249587,0.1148491,0.0,0.044217
7227,96740,2229139,121,990.0,h,24,Jordan Veretout,1993-03-01,France,CM,Roma,Genoa,19,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064534,0.0139193,0.0050145,0.0205843,0.0154237,0.0051606,0.0215257,0.0,0.0
